why do the ubuntu repositories have the latest versions of software why are packages in the official ubuntu repositories older than the latest upstream versions from debian sid ppas the authors |why does it take so long for an app update to reach the ubuntu repositories possible duplicate why do the ubuntu repositories have the latest versions of software take libreoffice for example version has been out for quite some time now but ubuntu users are still waiting for version to update i 'm not the only one right|true
how to restart the networking service i tried to use sudo service networking restart and sudo restart but they both crash the window manager and i can no longer use my keyboard for input into when i use the d method it complains saying that i should use the service utility service networking restart but it crashes just the same is there a gui method of restarting networking|how to restart networking eth0 rj45 does not connect after sleep mode in xubuntu after i sleep down my notebook xubuntu and wake up my network setting goes often corrupted and does not work only solution seems to be restart connecting and disconnecting in network manager or sudo ifconfig eth0 down and later up does not help sometimes the rj45 connector is blinking sometimes not even that occasionally other network cards wifi gets jammed similarly but i do not use them so often and i do not know if this is the same problem i 'm running a virtualbox windows 7 bridged to both network interfaces do not know if there is some glue to that problem is there a way how to completely init the network module in case this happen edit using the responses bellow i have discovered that nothing from sudo service networking restart or restart helped to bring the network card alive once it gets dead sometimes the card is not even blinking like it would be disabled sometimes card is blinking but no response no ip address is assigned only solution is to switch notebook off and on again could it be a hardware problem i have little comparison with dual-booted windows but it happens so rarely that i had no opportunity to observe it on different os|true
is it possible to extend the disk space available to a wubi install i installed ubuntu using wubi i now wish to allocate more disk space to my ubuntu install is this possible|how do i extend my disk space with wubi possible duplicate is it possible to extend the disk space available to a wubi install i install ubuntu a couple of months ago i use the maximum space allowed in ubuntu which is 30g to install ubuntu because of ubuntu 's updates my disk is now on low space i wish to add more  maybe another 50g to make it 80g ive seen some tutorial about wubi resize1 but i dont know why it says this sudo bash 80 the new disk can not exceed 32 gb unless the max-override option is used not recommended please help  i realy want to extend may disk space on ubuntu  thanks|true
what can replace system monitoring in the top gnome panel in unity i 'm used to have system monitoring in the top gnome panel cpu temperature net fan-speed see screenshot below in unity the top panel is locked for window name and global menu so i ca add panel applets so my question is is there a way to replace this kind of system monitoring always visible taking not much space in unity|how can i restore the activity monitor possible duplicate what can replace system monitoring in the top gnome panel in unity i was wondering if its still possible to get the activity monitor for things like load and ram usage like you used to be able to on lts i noticed that all them disappeared after the upgrade to now all i get is the file edit menu buttons on that bar is there a way to add to this section of the menu bar|true
how can i repair grub how to get ubuntu back after installing windows i installed windows 7 which ate ubuntu 's boot file when starting up the computer it now goes straight to windows without giving me the option of booting ubuntu how can i get ubuntu back|how do i boot into ubuntu after installing it still just boots to windows i 've successfully installed ubuntu or so i 'm told on my dell laptop alongside a clean windows xp install when i turn on the computer it boots directly into windows with no options given to boot into linux what am i missing|true
shutdown does not power off computer i recently upgraded from ubuntu to if it makes any difference my system is a dell inspiron 1520 i encounter a problem whenever i shutdown or restart it kills all running processes as far as i can tell but once i get past the shutdown text screen and the screen goes black my computer does power off the fans still run and the screen is still on i have to hold down the power button in order to complety shut down does anyone know how to resolve this problem|can not shut down ubuntu this is my first time using ubuntu version i 'm not sure what i 've done but i ca shut down my laptop but if i log in as the guest then it will shut down if i press the button and i 'm not getting used to terminal how can i solve the problem|true
how do i give ubuntu more space when installed inside windows 7 via wubi i had installed ubuntu inside windows xp but then i formatted xp and installed windows 7 edit1 i used wubi for the same i want to know which one of the two will solve my problem creating a virtual disk or resizing root also is resizing root possible as the 4gb ext4 partition is already in a ntfs format hard drive partition at the time of installation i had allocated only 4gb of space to ubuntu i want to increase that size as i keep getting a low disk space notification i have surfed through a lot of similar questions but this is not a duplicate because i want to know a little about the file systems in order to solve my problem do i have to increase the size of or will it be solved by creating a virtual disk also i want to know the difference between creating a virtual disk and just increasing disk space of 'm new to ubuntu so i do know how the file systems function edit2 i have created a virtual disk of 10gb but i 'm still getting the same there anyway to install all further applications on the virtual disk i created|how to increase wubi root disk space possible duplicate how do i give ubuntu more space when installed inside windows 7 via wubi i 'm running out of space in wubi online wubi help did help much since they suggest creating extra virtual disk space similar to having a diffrent partition i guess none of them speak about increasing the size of root disk space or i store all files in space shared with windows or external disk and use ubuntu only to install and use softwares and browsing so how do increase the available space for installing more softwares|true
how do i resolve unmet dependencies how do i resolve unmet package dependencies occasionally when i 'm installing stuff i get an error like the following some packages could not be installed this may mean that you have requested an impossible situation or if you are using the unstable distribution that some required packages have not yet been created or been moved out of incoming the following information may help to resolve the situation the following packages have unmet dependencies package1 depends package2 but is to be installed e unable to correct problems you have held broken packages how can i resolve this|i tried to install git in my machine but i got a error message like below i tried all the possibility kindly let me know how resolve this error message and how to install git in my machine personal apt-get f install git-core reading package lists done building dependency tree reading state information done you might want to run apt-get f install to correct these the following packages have unmet dependencies git-core depends git but it is not going to be installed depends but is to be installed e unmet dependencies try apt-get f install with no packages or specify a solution|true
how can i remap keyboard keys i am looking for general instructions on remapping keys can someone tell me how to remap f9 to prtscr and f10 to scrolllock button i have looked through every thread here and none of the suggestions worked i am using a swedish keyboard setup and ubuntu|is is possible to swap the ctrl and super keys in ubuntu first of all this is not the same as swapping control and windows super keys not working in unity since are apparently the same key in my keyboard so i have ctrl super as recognized by and i would like to swap ctrl and super this is not a mac but a regular pc so the bug they reference there does quite help me if i use the method described in how do i remap certain keys with xmodmap nothing happens further the options in include a single option for moving the super key and it moves it to the menu key that does work but it does help me since i 'd like to have super be ctrl and ctrl be super is that possible edit by the way xmodmap does not work for me as i mentioned so perhaps this is more an issue of can you help me figure out why xmodmap is not working if i do this via xmodmap and then print out xmodmap pke then it says that keycode 37 which was is which was 133 and 133 is but in effect the key swap has not occurred the keys still behave as before|true
how do i keep webapps from appearing in launcher i 've been looking for a way to keep them from appearing in the bar and taskswitcher i want to use webapps since i quite like the idea of integration especially for google docs and gmail but i hate when i have ten of them in the sidebar is there anyway to use them without them popping up there|remove webapss icon from launcher and switcher possible duplicate how do i keep webapps from appearing in launcher i like the webapps integration in menus but i do need them to be in my launcher when they are running and neither do i want them in my switcher in case i need the apps i can move to the desired tab myself through firefox in combination with grouping tabs the icons will not even move to the right tab but even if it would do that i would not be interested|true
how do i try ubuntu from a usb stick i wanted to replace windows 7 with ubuntu is it possible to try ubuntu from usb like a fully functional ubuntu want to test sound wifi connectivity is there an option to exit from the above option in case i dont want to install ubuntu try it later after fixing something|how do you boot up ubuntu on windows from a usb stick i have windows 7 and i want to boot linux from a memory stick without installing it as i would like to run 2 oss on the same pc without losing all my files does anyone know how to get into the os selection menu on a dell inspiron duo|true
changing permissions in fstab in order to allow writing in windows ntfs partition i have in my file this line in order to mount my windows ntfs partition ntfs rw noauto users permissions 0 2 i 've changed the owner using chown and set the permissions to 777 using chmod if i make an ls lt it shows the owner and the permissions properly changed however i still do have permissions for writing there if i execute mkdir test it says mkdir can not create directory test permission denied any suggestions update i found the solution these are the steps i followed type sudo blkid get the uuid related to your ntfs partition change the file adding this line uuid your uuid media any name ntfs users defaults 0 0|ntfs drive write access denied in ubuntu i tried to play with the permission of ntfs drive i installed an app from the ubuntu software center named ntfs configuration tool after using it a few times the app started to close and was responding so i removed the app the next day i opened my pc started the torrent client transmission that was a huge file so i downloaded that to my ntfs drive so i resumed the torrent but it said permission denied to write it seems like all of my ntfs drives have become read-only i ca write anything how can i fix this permanently i 've run transmission using sudo command it 's working but using sudo command everywhere is the solution i need it back like it was before please help here are my fstab contents|true
unable to lock the administration directory is another process using it i get this error when trying to use apt-get e could not get lock lock open 11 resource temporarily unavailable e unable to lock the administration directory is another process using it how can i fix this|can not install packages with apt synaptic or the ubuntu software center my problems started when i tried to fix a wireless connectivity issue i was having by reinstalling for starters i believe this failed and is causing the error below i get the following when i try to install a package e could not get lock lock open 11 resource temporarily unavailable e unable to lock the administration directory is another process using it when i perform the following command i see the below ps ax grep dpkg 2371 t sudo dpkg configure a 2372 t dpkg configure a 2373 t postinst configure 4151 s grep color auto dpkg i 'm thinking this is what broke my ability to install packages i have tried numerous suggestions from various forums with no luck any with this would be appreciated thank you|true
how to start thunderbird minimized on start-up i followed this tutorial to set start thunderbird in minimized mode at startup but it was helpful after following the instructions i could not even start thunderbird so i was forced to start tb in safe mode to delete the firetray plugin and fix this issue after that it started to work but it deleted all my email accounts and i had to do that chore all over again so is there any working way to start thunderbird minimized on start-up|how to run thunderbird on startup minimised how can i set thunderbird to launch automatically in the minimised or state first component of problem is starting it i do not know which command is needed second component of problem is keeping it minimised or hidden from launcher given that it 's unlocked from launcher|true
how do i install ubuntu i would like to see a full how-to on how to install ubuntu|install as base os without any windows install on raw disk to whom it may concern i am having an issue finding a live install iso for ubuntu that i can boot my daughters laptop with to install ubuntu again her last installation of ubuntu upgraded from 11  crapped out and locked up i 'm in the process of recovering her home information to my nas for her to reload her files onto the new hard drive i installed i ca seem to find an installer without that god awful crap can someone please point me to the installer that does not first insist i 'm running winblows first i have one and only one windows machine that my daughter uses to play sims off the network other than that every one of my machines is either linux or a mac my other daughter i would have the windows machine if she had a mac too because sims runs on apple mac 's why do these developers not make it more apparent on the download page that this installer is for the starter people who want to test the waters within windows i 'm not a starter linux user i want a base os bootable iso that i can install the latest ubuntu from if not then my daughters laptop 's will become fedora laptops thank you bill|true
what is the easiest way to resolve apt-get badsig gpg errors i frequently cross this issue and always have to google for an answer does anyone have a permanent fix for badsig errors from apt-get w gpg error lucid release the following signatures were invalid badsig 54422a4b98ab5139 oracle corporation virtualbox archive signing key|problem authenticating some packages possible duplicate what is the easiest way to resolve apt-get badsig gpg errors i ran sudo apt-get update and got the following error reading package lists done w gpg error oneiric release the following signatures were invalid badsig 0f678a01569113ae launchpad caffeine w gpg error oneiric release the following signatures could be verified because the public key is not available 3b22ab97af1cdfa9 any ideas how to solve this|true
my wireless card is stuck on channel when i 'm trying to use aireplay-ng i have an intel corporation centrino advanced-n 6200 rev 35 i 've put my card into monitor mode started airodump-ng even if i set my channel to 6 happens to be the one of my access point when i go to use aireplay-ng it stops and says that the access point you 're trying to do whatever with is set on channel 6 but your card is on channel i 'm not really sure why it 's doing this|how to fix the aircrack-ng channel error possible duplicate my wireless card is stuck on channel when i 'm trying to use aireplay-ng i have a satellite p205-s6337 intel core 2 duo t5300 2gb memory 945gm chipset i already have the release precise 64-bit kernel linux i 'm using aircrack-ng but still getting the channel error when i run aireplay-ng i get waiting for beacon frame bssid xx xx xx xx xx on channel wlan0 is on channel but the ap uses channel 3 what is the way to solve this thanks|true
how do i quickly switch between workspaces in unity i 'm using ubuntu with unity and would like to switch between workspaces with a keyboard shortcut is there any way to achieve this|what is the keyboard shortcut to switch between the 4 workspace i 'm relearning linux and i totally forgot how to do this please help|true
what should i do when ubuntu freezes all operating systems freeze sometimes and ubuntu is no exception what should i do to regain control when just one program stops responding nothing at all responds to mouse clicks or key presses the mouse stops moving entirely in what order should i try various solutions before deciding to pull the power plug what should i do when starting up ubuntu fails is there a diagnostic procedure i can follow|freeze frequently possible duplicate what should i do when ubuntu freezes i have buy lenovo ipad g580 and using ubuntu but my laptop freeze frequently can not do anything only one option turn off from button can any one please help me  configuration is as below intel core i5 third generation no nvidea card|true
key short cut super l win l not working for lockscreen in lts i want to change key short cut to super l for lockscreen but it is not working if i try any other combination like or it works win l combination used to work in|ca assign super l to lock screen installed ubuntu 64bit today switched to gnome classic no effects and there is one thing that makes me crazy i ca assign super l to lock screen function i go to system settings keyboard shortcuts system then i click on lock screen and press super l it appears in the list but when i press it again it does work if i set it back to ctrl alt l it works again actually i tried to set it to different super combinations and neither of them work if i assign super l to so other command like start terminal it works|true
why does quickly package fail with an error has occurred when creating debian packaging i 've got a big problem with packing my quickly application for the ubuntu app showdown when i try to package or submit my application i get some warnings quickly package verbose warning syntax errors in py encoding declaration in unicode string line 0 warning the following files are not recognized by authors py py py facebook init py init py an error has occurred when creating debian packaging error ca create or update ubuntu package error package command failed aborting what does the second warning mean how do i solve those warnings i want to submit my app to the ubuntu app developer showdown into my ppa and it does work thanks for any answer|debuild does not recognise some files possible duplicate why does quickly package fail with an error has occurred when creating debian packaging i have submitted an app for the ubuntu app showdown and had a response with some code to merge the changes were all in the debian folder which automatically gets updated when i run quickly submitubuntu this means that i have to update my ppa manually so based on the advice of this question i ran debuild s part of the output is the following warning the following files are not recognized by page page page pot what does this mean does this mean that these files wo be included if i upload the changes file to my ppa or is there a way that i can update quickly to use the correct files in the debian folder|true
how do i remove a website from ubuntu 's web applications i thought i would try out the new webapps ppa and everything seems to be working fine however google reader now floods my messaging menu with all my feeds and turns the icon blue how can i remove a specific site google reader from accessing webapps after i have accepted it|remove facebook webapp integration in quantal possible duplicate how do i remove a website from ubuntu 's web applications how can i remove the facebook app that is displayed in dash and in the launcher when i went to facebook using firefox the first time it asked me to install that but now i ca find out how to remove it it 's not in the ubuntu software centre searched for facebook in installed app return no result edit here is an image i have tried every method mentioned but the facebook is still there any idea|true
personalize monitor position before login i 'm using multiple monitors when logged in everything i fine left monitor is positioned left and right monitor is positioned right but before i login the login screen positions them the other way around this is also the position as used bij and i do mind where the login is displayed but when moving the mouse the boundary is the wrong way round and that 's annoying|wrong display configuration used by lightdm in ubuntu when laptop lid is closed in docking station since upgrading to ubuntu on my laptop actually to xubuntu as i switched to xfce i 'm running into problems with lightdm i use two external displays one 24 and one 22 display connected to my laptop docking station after installing the nvidia driver 319 i used nvidia-settings to configure both displays to use twinview and the correct native resolutions i also stored this configuration in conf right now when i login my display setup is loaded correctly however lightdm seems to ignore my setup each time the login screen is presented in clone mode instead of twinview with a wrong-sized too small background image for the 24 display how can i fix this update i just noticed that lightdm uses the wrong display setup clone mode only when the laptop lid is closed in the docking station when i keep the laptop lid open even with laptop display disabled lightdm behaves correctly and uses the exact display setup as i configured for my x session solutions for simular questions which involve using xrandr in a script and running it with the option or similar in the conf do work my script see below is executed but the resolution wo change when executed manually in an x session the script works perfectly probably something is being by the nvidia driver here i already tried nvidia drivers 304 319 and 331 without success with the problem did not occur i did even need a script for lightdm my current script sh extscreens xrandr q grep c dp 02 connected if extscreens 2 then xrandr output dp-2 primary mode 1920x1200 output dp-0 mode 1680x1050 right-of dp-2 output lvds-0 off else xrandr output lvds-0 mode 1280x800 output dp-2 off output dp-2 off fi exit 0 conf seatdefaults greeter-session unity-greeter user-session ubuntu sh sh sh solution after switching from unity to xfce the solution was the following install the default lightdm greeter for xfce apt-get install change the corresponding line in conf before seatdefaults greeter-session unity-greeter after seatdefaults greeter-session now all displays are configured correctly at the lightdm login screen|true
how do i install guest additions in a virtualbox vm i 've recently installed ubuntu on oracle 's virtualbox now i want to install the guest additions i started up my ubuntu guest os clicked devices and chose install guest additions nothing happened and i do see the cd icon on my desktop how can i make this work|ubuntu resolution stuck on 640x480 running in virtual box ver on windows 7 i am using virtual box updated version and it caused my ubuntu to be stuck on small resolution can anyone help me to fix this issue i was read on the internet you can resolve this by installing the insert guest additional image when i do this it gives me an error message saying you can not mount it this image or force it to mount if i select force nothing really happens i have downloaded the guest image to the vbox in guest account but it does let me install it cause i am not the su i am new at linux please advise what steps to take thanks i fixed it 2 min ago see link below how do i install guest additions in a virtualbox vm|true
whats the simplest way to edit and add files to having installed the web server is there a simple way to set a user able to use the graphic interface to copy files and directories to the local web server i gave myself administrative privileges in ubuntu but it still does allow copies|codeigniter installtion recently i install codeigniter using the instruction of codeigniter installation installation process process works well because link works now my problem is that i can not change any code or add new file then i change the file permission usingsudo chmod 777 r codeigniter then file permission change as i think but still no result only i can modify the code using sudo s cd gedit any suggestion|true
apply icons to bash scripts i created a script for xchat according to this answer and i was wondering if there is anyway to apply xchat icon to it|how do i create terminal shortcuts how do i create a terminal shortcut and paste it on my desktop for this here sudo sh|true
nothing shows up in the terminal when i type my password when i 'm about to install a program in the terminal it wants the password sudo password for xxx but when i want to type my password it happens nothing what should i do|ca key in password in terminal possible duplicate nothing shows up on the screen when i type my password i typed in the following command in terminal sudo apt-get install i press enter and i am asked for a password i type in the password but nothing shows up on the screen and the white cursor box does move how do i fix this problem thank you|true
my computer boots to a black screen what options do i have to fix it i am trying to boot ubuntu on my computer when i boot ubuntu it boots to a black screen how can i fix this table of contents if you are trying to install ubuntu if you have a dual boot system if an update or something else caused your problem|wubi no wubildr prefix not set error on boot i installed ubuntu using wubi whenever i start my laptop an choose ubuntu i 'm get this error ntfs5 no wubildr and ntfs prefix not set this error screen flash just half a second and is show ubuntu 's pink screen then turns black and nothing happened i waited for some 15-20 min it stayed same  no magic i even saw and searched all wubi errors but could find solution that 's why i 'm posting this question pls help  thank you |true
making ctrl c copy text in gnome-terminal is it possible for me to make ctrl c perform a copy command if there is highlighted text in the terminal otherwise it should retain its normal behavior if there is a terminal that can do this other than gnome-terminal that 's probably fine too|copying code directly into the console with keyboard shortcuts possible duplicate making ctrl c copy text in gnome-terminal i am have installed ubuntu right now and i am getting quite a bit of code examples from my browser firefox where the usual ctrl-c short cut works but it does seem to work for pasting the code directly ctrl-v into the shell console this is a critical issue pasting with the mouse still works but any suggestions as to how to activate ctrl-v or what the correct native short-cut for the console is would be great|true
why do i have the option install ubuntu alongside with them why dont i have this option here are my disk sudo fdisk l disk gb 640135028736 bytes 255 heads 63 77825 cylinders total 1250263728 sectors units sectors of 1 512 512 bytes sector size 512 bytes 512 bytes size 512 bytes 512 bytes disk identifier 0x5b53cc54 device boot start end blocks id system 2048 409599 203776 7 409600 1153767021 576678711 7 1216962560 1250050047 16543744 7 1250050048 1250261679 105816 c w95 fat32 lba disk 4005 mb 4005527552 bytes 32 heads 63 3880 cylinders total 7823296 sectors units sectors of 1 512 512 bytes sector size 512 bytes 512 bytes size 512 bytes 512 bytes disk identifier 0x20d8782d device boot start end blocks id system 63 7822079 3911008 c w95 fat32 lba|how to install ubuntu alongside windows 7 i want to install ubuntu alongside windows so i downloaded the iso file made a bootable usb drive and started the installation but when i have to choose how i want to install it it shows install ubuntu inside windows 7 replace windows 7 with ubuntu and something else and when i choose to install it inside windows and click the button continue my pc just restarts and opens windows so what am i doing wrong|true
ubuntu dash is blank how do i get the apps back possible duplicate dash search gives no result i restarted ubuntu and now the dash is empty how do i get it back|how to tell dash to re-scan apps possible duplicate ubuntu dash is blank how do i get the apps back after changing my locale settings i 've found that all apps are gone from dash how can i tell app lense to re-scan them|true
how do i resolve unmet dependencies how do i resolve unmet package dependencies occasionally when i 'm installing stuff i get an error like the following some packages could not be installed this may mean that you have requested an impossible situation or if you are using the unstable distribution that some required packages have not yet been created or been moved out of incoming the following information may help to resolve the situation the following packages have unmet dependencies package1 depends package2 but is to be installed e unable to correct problems you have held broken packages how can i resolve this|unable to play video im new in ubuntu i 've installed ubuntu lts whenever i try to play video i get message to install if i click install then it gives me the following error the following packages have unmet dependencies depends but ubuntu0 is to be installed depends libavformat54 but ubuntu0 is to be installed depends libavutil52 but ppa1 trusty is to be installed depends libc6 but is to be installed depends but is to be installed|true
what can replace system monitoring in the top gnome panel in unity i 'm used to have system monitoring in the top gnome panel cpu temperature net fan-speed see screenshot below in unity the top panel is locked for window name and global menu so i ca add panel applets so my question is is there a way to replace this kind of system monitoring always visible taking not much space in unity|monitor cpu usage in unity possible duplicate what can replace system monitoring in the top gnome panel in unity back when i used gnome-panels i really liked the system monitor applet it let me keep an eye on both my processor and bandwidth it was light and it was native is there a way to achieve this with the current unity interface that little graph was useful in many ways i could spot misbehaving processes i could tell when a download finished i could tell when an update finished i 'm not looking to install screenlets or any fancy stuff i 'm already running unity 2d because this netbook is that tough i 'm looking for something that shows me a little graph of real-time cpu usage and bandwidth if possible it needs to be permanently visible and it needs to be light|true
how do i install and use the latest version of gnome i followed the instructions for compiling gnome shell and it did compile with a few errors here and there but it did run i installed gnome shell using sudo apt-get install gnome-shell but i got version while the latest is or something so is there a way for me to install the latest build is there some repository available for the latest build|how do i install gnome in ubuntu is this possible or do i need to wait for ubuntu please help|true
unable to locate package there are many questions about unable to locate package for example if user try to install package by using apt-get then the following error shown here package is used only as example for displaying error message sudo apt-get install package reading package lists done building dependency tree reading state information done e unable to locate package package what does this error mean how do i solve it here provided general solution to understand and how to solve such type of error which is helpful for new users that may unaware of repository-apt install mechanism note for resolving unmet-dependencies visit this question|ca locate package gimp in terminal and in the software center says not found i desperately need to install gimp on my computer when i enter the ubuntu software center gimp is easily searchable but when i click on it to download it says not found there is a software package called gimp in your current software sources i 've tried to add the program through the terminal using sudo apt get install gimp to which i get the response e unable to locate package gimp i 've tried updates and changing my software settings but nothing has helped and i ca find a clear fix here if you have some advice please share thanks|true
how to add a show desktop icon to the launcher i recently upgraded from to and there is no show desktop in the launcher i know i can use ctrl super d but is there a way to get it in the launcher edit i just installed the show desktop icon on the launcher with myunity see below and it worked fine it did not install the icon above dash launcher but well below it that bug has apparently been fixed this is as of|is there a unity equivalent of the gnome panel show desktop applet possible duplicate how to add a show desktop icon to the launcher i miss the symbol to show the desktop with just one click when using unity instead of the classic desktop is there a possibility to get the show desktop applet or an equivalent there is a bug report on bug 681348 add show me the desktop keyboard or unity dock shortcut can people suggest any workarounds in the mean-time|true
simple image editor i want something similar to preview in macs for example i want an image editor that only does simple adjustments like contrast saturation exposure color tinting rotate flip vertically flip horizontally make black and white change size or format crop thats it i know gimp can do all those things but its a bit overkill i just want to right click an image open it with this magical program i just described do a few quick adjustments and then save and exit nothing really fancy anyone know of anything like this btw i am using ubuntu it rocks and i am glad i switched from mac i just need to replace this one piece of software|good image viewer for ubuntu please suggest me a good image viewer for ubuntu i liked picasa for windows so if there is any which resembles it then suggest|true
what are the system requirements for each flavour of ubuntu desktop i 'm thinking about installing ubuntu desktop but i do know what flavor is the better for my system what are the minimum and recommended hardware requirements what kind of cpu how much memory should i have hardware acceleration what flavor should i use this is an attempt of a canonical answer my answers have the official requirements the recommended are a mix of official sources and opinion based along with the answer it 's told the source you can comment or edit if you feel that the information is obsolete or incomplete is a good rule of thumb that any system capable to run windows vista 7 8 x86 os x will almost always be a lot faster with any ubuntu flavor even if they are lower-spec than described below|system requirements i have amd athlon 2600 works on ghz 768mb ddr1 ram and ati radeon 9500pro 128mb ram can i run ubuntu or on this configuration|true
how can i install ubuntu without removing windows i need my pre-installed version of windows 7 or any other version of windows how could i install ubuntu without erasing it|can i install ubuntu without losing windows 8 i have a lenovo ideapad u410 laptop running windows i tried ubuntu from a live usb and i liked it so much that i think i want to replace it as my os i have two questions if i install ubuntu completely will i still keep my windows data how can i import my windows data to ubuntu photos videos documents apps also how good is libre open office is it worth trying to re-install the windows office suite thanks|true
how can i install software or packages without internet offline i have a friend who has got a computer that is not connected to the internet is there any way to install software offline easily|lubuntu need updates while roaming i installed lubuntu while i am roaming on old dell inspiron pentium 4 with 1gb ram and integrated ati graphics because i read that this distro handles 720p and more videos well it looks like i was wrong because mplayer keeps crashing i started to think that if i update it may fix the problem okay so i have data roaming but not nor the money for it is there a way to download my updates to my phone 185mb approx then transfer to my laptop|true
shared folders for all users i have a data folder actually a partition for all data that should be accessible by all users in this case family members we all have individual user accounts and are often all logged in at any time on this one pc how can i set up permissions so that we all retain access to files there no matter who creates them including new folders if i create a folder it gets my user and group so nobody else can write to it|how to grant standard users access to disk partitions in ubuntu i have a partition that i need standard users not administrators to have access can i make it so that standard users can to this partition|true
can i skip over releases when upgrading i am currently using ubuntu i know there is a release but can i upgrade directly to could you walk me through the steps please|how can i upgrade from an older version of ubuntu i was delighted with ubuntu on my old desktop machine however when i tried to upgrade to everything slowed down i tried the light ubuntu version of it but the system seems very slow anyway sometimes hanging for seconds and without the capability of interfacing existing printers to try an intermediate release should i reinstall first the version some trial to upgrade on line did work should i copy the upgrade on to a cd and start the pc from this disk|true
nothing shows up in the terminal when i type my password when i 'm about to install a program in the terminal it wants the password sudo password for xxx but when i want to type my password it happens nothing what should i do|terminal window not showing password possible duplicate nothing shows up on the screen when i type my password when i open a terminal and it asks for my password i ca type in the pw because the keyboard wont react it works fine anyother time just not then|true
how do i install and use the latest version of gnome i followed the instructions for compiling gnome shell and it did compile with a few errors here and there but it did run i installed gnome shell using sudo apt-get install gnome-shell but i got version while the latest is or something so is there a way for me to install the latest build is there some repository available for the latest build|ca install gnome shell possible duplicate how do i install and use the latest version of gnome 3 when i try to install gnome shell by pressing apt gnome-shell the software center opens and says not found there is a software package called gnome-shell in your current software sources i tried to switch between main server server for united states and server for lithuania my country it did work i also checked main universe restricted and multiverse did work either btw i 'm using an upgraded version from ubuntu not a fresh install|true
how do i find packages to install via apt-get after doing a man apt-get and cursory google search it 's not clear how i find new programs to install from the internet using apt-get which is amazingly powerful and simple coming from another linux distro i 'm using ubuntu server lts an inherited system used for some random work so no gui anyone have quick advice here|how to know the package name in apt-get install possible duplicate how do i find packages to install via apt-get we use this command to install packages on our system common syntax sudo apt-get install for example sudo apt-get install g now in this case it was easy as we new the 1-word name g but some times this differes from the actual name of the program or the actual name consists of 2 or more words like nvidia x server settings but the command is sudo apt-get install nvidia-settings my question is how do people come to know that nvidia-settings is the required for nvidia x server settings is there any standard way to know the for the desired program edit for example if i want to install google chrome then how can i know that what should be replaced by sudo apt-get install|true
how do i reset a lost password using recovery mode requires me to type the password i need to reset my password i have followed these steps how do i reset a lost administrative root password however then i go to root or netroot recovery options it tells me give root password for maintenance or type control-d to continue clearly i do not know the root password if i type control-d i return to the list of options from this page i read under chapter the other way 4 highlight the line that begins kernel and press e to edit but in the grub configuration file i have no line that starts with kernel only setparams ubuntu recordfail set gxfpayload insmod insmod ext2 set root search no-floppy linux initrd img-2 those are all lines in my grub which line should i edit or is there another way to reset my password|do know password how do i set a new one i have been using ubuntulkb 17 for almost half a year now and recently when attempting to download updates am prompted for a password i never set a password for ubuntu i 've read similar threads on this sight telling me where to go via terminal to simply set a new one but i ca do any of this without entering the current password which i do know help thanks|true
how do i a harddisk from a live cd i need to format a drive containing an old install of ubuntu to install vista not my idea vista setup apparently refuses to format non-fat32 or ntfs partitions however i ca seem to format it from my live cd ubuntu at all i keep getting device is busy errors what is the simplest way to format this drive|want to format ubutu and install centos i wish to format my ubuntu lts and install centos 5 can someone please guide me through the formatting process thanks|true
enabling nvidia driver messes up splash screen when you boot from live cd or doing the first boot after installing ubuntu splash screen looks awesome but as soon as you enable nvidia-current driver installed with apt-get splash screen goes all crazy with crazy i mean that resolution is very low font i assume is very weird and it all looks like it 's been broken this happened with and now again with how do i fix splash screen after enabling nvidia drivers|splash screen resolution is poor possible duplicate enabling nvidia driver messes up splash screen how come when i boot from cd or usb drive to install ubuntu the resolution of ubuntu splash screen is perfect at full screen resolution of 1920x1080 however after installing the system along with the latest nvidia drivers the logo looks nothing like when booting the live cd or live usb anyone know a fix to get 1080 for plymouth boot|true
how do i burn the ubuntu iso to a cd how do i burn the latest 790 mb iso to a cd my burning software says insert a disk but 700 mb cd 's are too small i tried a dvd and that did work either|iso image too big for a cd possible duplicate how do i burn the 790mb iso to a cd i downloaded the file for ubuntu it is a cd iso image with size of 753 mbytes that exceeds the capacity of a cd-r disk which is 700 mbytes so what can be done to resolve this is it intended that the downloaded file be converted to dvd image form and then burned on a writable dvd|true
upgrading from wubi install to ubuntu has discontinued and i know that when you install the ubuntu developer version with wubi you can only login as a guest i have previously installed ubuntu with if i upgrade to will everything work normally|upgrading wubi installation as wubi is no longer supported i can obviously no longer use it to install the latest version of ubuntu so here 's my question is it possible to install ubuntu using wubi and then update it to in the wubi installation and if i can but it is risky to do so why is it risky and how can i protect my data|true
